product_name,category,discounted_price,actual_price,discount_percentage,about_product,img_link,category_json
"Caprigo Heavy Duty TV Wall Mount Stand for 12 to 27 inches LED/LCD/Monitor Screen's, Full Motion Rotatable Universal TV & Monitor Wall Mount Bracket with Swivel & Tilt Adjustments (Single Arm - M416)","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",$4.79,$9.59,50%,"TV & Monitor Wall Mount Compatibility : 12 To 27 inch (LED/HD/QLED/LCD/UHD/3D/4K/Monitor/Curved/Smart Screens) From All Universal Brands Like Samsung, BenQ, LG, Acer, Dell, Sony, Lenovo, HP, ViewSonic, Asus, Hisense, Kevin, Sanyo, Shinco, Elara, Xiaomi, Mi, VU, Adsun, iFalcon, Realme, Vise, Croma, Kodak, Mitashi, Thomson, Videocon, Phillips & Etc.|VESA Compatibility : 50 x 50 mm (5 cm x 5 cm), 75 x 75 mm (7.5 cm x 7.5 cm) And 100 x 100 mm (10 x 10 cm). Vesa Is The Distance Between The Four Wall Mounting Screw Holes On The Back Of Your TV/Monitor Screens.|Complete Viewing Flexibility : Full Motion Rotatable TV & Monitor Mount Having The Following Specifications - Tilt : +- 15° (Up / Down) | Swivel Rotation : +/- 90° (Left / Right) | Maximum Distance From Wall When Extended : 7 inch | Minimum Distance From Wall When Retracted : 2 inch.|Heavy Duty Build : Premium Heavy Duty Wall Mounting Stand Built With Solid Heavy Gauge Material , Offering A Superior , Solid And Rugged Build. Durable Stand With Long Lasting Life. Solid , Sturdy And Thick Metal Construction For Added Safety And Strength. Professional Grade TV Wall Stand With Best In Class Features For You’re Premium Television And Monitor Screens. Maximum Weight Loading Capacity Of 10 Kg’s.|Easy & Quick Installation : Super Easy And Quick To Install Wall Stand. Simple 3 Step Installation Procedure So Your Screen Can Be Wall Mounted Within 5 Minutes. Standard Universal Screw Set Provided In Kit To Make Your Installation Procedure A Breeze. Standard Screws Compatible With Most Of The Latest TV & Monitor Screens.|Most Compatible TV & Monitor Screen Sizes Are : 27 inches, 26 inches, 25 inches, 24.5 inches, 24 inches, 23.8 inches, 23.5 inches, 23 inches, 22 inches, 21 inches, 20.5 inches, 20 inches, 19 inches, 18.5 inches, 18 inches, 17 inches, 16 inches, 14 inches & 12 inches.|Box Contents : Wall Mount x 1 , Universal Standard Screw Set x 1",https://m.media-amazon.com/images/I/41yMQskyzFL._SX300_SY300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Accessories"", ""sub_cat3"": ""TVMounts,Stands&Turntables"", ""sub_cat4"": ""TVWall&CeilingMounts""}"
TATA SKY HD Connection with 1 month basic package and free installation,"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers",$14.99,$27.60,46%,Enjoy the high definition experience with 1080i resolution|Modify or make your pack ba|Device Type High Definition Compression|Vivid colors and sharper images,https://m.media-amazon.com/images/I/31J3pwT7i4L._SY300_SX300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""SatelliteEquipment"", ""sub_cat3"": ""SatelliteReceivers""}"
Remote Compatible for Samsung LED/LCD Remote Control Works with Samsung LED/LCD TV by Trend Trail,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",$2.56,$5.99,57%,"Soft & Durable Keypad|Durable Quality, Rigid Body, Efficient Performance|Remotes are Quality Tested Before Shipment|Suitable with Samsung LED/LCD Tv without Smart Functions|please match image of your old remote with picture",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31KL5uYqVRL._SX300_SY300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Accessories"", ""sub_cat3"": ""RemoteControls""}"
SoniVision SA-D10 SA-D100 SA-D40 Home Theater Systems Remote Compatible with Sony RM-ANU156,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",$2.51,$5.99,58%,Please Match The Image With Your Existing Remote Before Placing The Order|Best Quality Plastic Body.Soft Rubber Keypad.|All Products are checked by Testing machine Before Shipment.|Before Use Please Use New Battery|Compatible Device: SA-D10 SA-D100 SA-D40 Sony Home Theater.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31h559f7EaL._SX300_SY300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Accessories"", ""sub_cat3"": ""RemoteControls""}"
Rts™ High Speed 3D Full HD 1080p Support (10 Meters) HDMI Male to HDMI Male Cable TV Lead 1.4V for All Hdmi Devices- Black (10M - 30 FEET),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",$7.18,$60.01,88%,"The Rts (Radhey Techno Servies) High Speed HDMI Cable with Ethernet - Supports 3D, 4K and Audio Return Compatible with Blu-ray players, Fire TV, Apple TV, PS4, PS3, XBox one, Xbox 360, Cable Box, Roku, computers and other HDMI-enabled devices to TVs, displays, A/V receivers and more|The Rts (Radhey Techno Servies) Supports all new HDMI advanced features such as 3D, audio return channel, ethernet, dolby trueHD and DTS-HD master audio, Supports resolution 720p, 1080i, 1080p and beyond|Fully shielded heavy duty premium grade cable with soft PVC jacket, Full metal jacket connector provides strength, durability and prevents interference|Supports 3D, 4K and Audio Return, Premium construction: 28AWG Pure Copper Conductors, Triple Shielding and Gold-Plated Full Metal Jacket Connectors|Check compatibility before purchase|2 Year Warranty With Rts (Radhey Techno Servies)",https://m.media-amazon.com/images/I/41+H-BiHBlS._SX300_SY300_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Accessories"", ""sub_cat3"": ""Cables"", ""sub_cat4"": ""HDMICables""}"
MI 108 cm (43 inches) 5X Series 4K Ultra HD LED Smart Android TV L43M6-ES (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",$384.14,$600.23,36%,"Note : The brands, Mi and Xiaomi, are part of the same multinational conglomerate|Resolution : 4K Ultra HD (3840 x 2160) Resolution | Refresh Rate : 60 Hertz|Connectivity: Dual Band Wi-Fi | 3 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | eARC | Bluetooth 5.0 | Optical | Ethernet|Sound: 30 Watts Output | Dolby Atmos | DTS-HD|Smart TV Features : Android TV 10 | PatchWall 4 with IMDb integration | Kids Mode with Parental Lock | 300+ Free Live Channels | Universal search | Language Universe (16+ Languages) | India's Top 10 | Miracast | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Play Store | Quad core A55 CPU processor | Chromecast built-in | Ok Google | Far-field Mics | Auto Low Latency Mode | 2GB RAM + 16GB Storage|Display: 4K HDR | Metal Bezel-less Design | Dolby Vision | HDR10+ | HLG | Reality Flow MEMC | Vivid Picture Engine 2 | DCI-P3 94% Colour Gamut|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase",https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/51Y4ApH7emL._SX300_SY300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Televisions"", ""sub_cat3"": ""SmartTelevisions""}"
Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV with Dolby Audio & Dolby Vision JSW55ASUHD (Mystique Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",$396.04,$681.75,42%,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 60 hertz | Wide Viewing Angle|Connectivity: 3 HDMI ports to connect multiple devices | 2 USB ports to connect hard drives and other USB devices | Bluetooth | Wi-Fi | RJ45 | Antenna|Sound: Dolby Audio | DTS | 20 Watts Audio Output|Smart TV Features: Android 10.0, Google Assistant, Alexa Enabled Support, Built-in Chromecast | Performance: CA53 Quad Core Processor | RAM 2GB, ROM 8GB | Supported Apps: Prime Video, Netflix, Disney + Hotstar, YouTube, Google Play|Display: 4K UHD Android TV | A+ Grade Panel | Wide Colour Gamut | HDR 10 | Crystal Clear Display | High Brightness | Bezel-less Design",https://m.media-amazon.com/images/I/51TJwbyAtNL._SX300_SY300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Televisions"", ""sub_cat3"": ""SmartTelevisions""}"
LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED 4K Ultra HD TV Remote Control with YouTube & Netflix Function [ Compatible for Sony Tv Remote Control ],"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",$3.59,$14.39,75%,Compatible Device For Sony Smart Android tv Remote Control|Compatible Model :- rmt-tx301p gd026 klv 24r402a tx111p tx301p rm-gd032 rm-ga021 rm-ga025 rm-gd027 rmt-tx112p rmf-tx310p rmt-tx100p rmf-tx300p klv-32w512d rmt-tx111p rmt-tx202p 42w700b gd020 gd033 ed054 e4100|Remotes are checked by Testing Machine Before Shipment|Imported Generic Product Not by SONY|Please Match the Image with Your Existing Remote Before Placing the Order,https://m.media-amazon.com/images/I/4173mQ7F-mL._SX300_SY300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Accessories"", ""sub_cat3"": ""RemoteControls""}"
7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remote Original 55EP680 40A325 49S6500 55P8S 55P8 50P8 65P8 40S6500 43S6500FS 49S6800FS 49S6800 49S6510FS(Without Voice Function/Google Assistant and Non-Bluetooth remote),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",$4.79,$10.79,56%,"Compatible for TCL 65P8S 32A323 32A325 32P30S 32S6500 32S6500A 32S6500S 32S6510S 32S6800 32S6800S 40A323 40A325 40S6500 40S6500FS 40S6510FS 40S6800 40S6800FS 43P30FS 43S6500 43S6500FS 43S6510FS 43S6800FS 49P30FS 49S6500 49S6500FS 49S6510FS 49S6800 49S6800FS 50P8 50P8S 55EP680 55P8 55P8S 65P8 65P8S LED smart TV|This remote covers most of the functionality of the original television remote control|No Setup Required ! NO programming, NO paring, Just load the battery to get it work|100% Best Quality Replacement Remote (without voice function) for TCL & Iffalcon Smart LED TV.|For Best performance, Please insert new Batteries before using.",https://m.media-amazon.com/images/I/31DRQ+kgWaL._SY300_SX300_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Accessories"", ""sub_cat3"": ""RemoteControls""}"
Amazon Basics 16-Gauge Speaker Wire - 50 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",$4.79,$9.54,50%,"50 Feet of 16-gauge speaker wire|Connects audio speakers to your A/V receiver or amplifier|The plastic jacket around the speaker wire helps to deliver high-quality undistorted signals to and from all of your audio equipment|One side of the wire is marked with a white line, making it quick and easy to distinguish the polarity and get your audio system set up properly|Comes wrapped around a hard plastic spool that makes dispensing convenient and easy",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41vJcrdr5mL._SY300_SX300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Accessories"", ""sub_cat3"": ""Cables"", ""sub_cat4"": ""SpeakerCables""}"
"Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LED/HD/Smart TV’s, Universal Fixed TV Wall Mount Stand (M452)","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",$4.79,$11.99,60%,"TV Wall Bracket Compatibility : 14 To 32 Inch (LED, HD, QLED, LCD, OLED, UHD, 4K, Monitor, Curved, Smart TV’s) From All Leading Brands. Ideally Compatible With OnePlus Y Series , Samsung , Sony Bravia , LG , Mi Pro 4A , 4C 5A Series 32 Inch LED TV’s.|Vesa Compatibility : 50 x 50 mm , 75 x 75 mm , 100 x 100 mm , 150 x 150 mm , 200 x 200 mm , 200 x 100 mm , 100 x 200 mm , 200 x 150 mm , 150 x 200 mm.|Premium Built Quality : Premium quality tv wall mounting bracket by Caprigo. This tv mount is strong , safe , and durable. This professional tv wall bracket adopts high grade material with powder coated finishing to offer a strong & durable built along with sleek high-tech look. The safety loading weight is 25 kgs.|TV Size Compatibility : 32 inches , 29 inches , 28 inches , 27 inches , 24 inches , 23 inches , 22 inches , 21 inches , 20 inches , 18 inches, 17 inches & 14 inches.|Easy & Quick Installation : Complete screws set provided with wall mounting kit to make installation a breeze . Wall mount can be installed to the TV quickly and easily with simple installation technique. Your tv will be on the wall within 15 mins. These wall mounts help in giving your home space a neat and clean look by mounting the TV's onto the walls.|Package Contents : TV Wall Bracket x 1 + Standard Screw Set x 1",https://m.media-amazon.com/images/I/41js3ITzVHL._SY300_SX300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Accessories"", ""sub_cat3"": ""TVMounts,Stands&Turntables"", ""sub_cat4"": ""TVWall&CeilingMounts""}"
"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",$2.39,$4.79,50%,"【100% Fits】Specially designed for Fire TV Stick (2nd Gen), Fire TV Stick 4K, Fire TV Cube, and Amazon Fire TV (3rd Gen, Pendant Design). Tips:Pls compare with your firestick model fit or not before purchase.|【Full Body Protection】High-quality and eco-friendly silicone material, harmless to your pets, kids and families. Prevent the child from opening the back cover and provides the maximum protection, anti-slip, anti-dust, shock proof and washable.|【Custom Cutting】Accurate hole wide open offers full access to all ports, buttons and functions. Humanized texture design protects your remote from slipping and skidding.Fast heat dissipation and anti-dust that no fingerprints leave.|【Easy to Find/Glowing】Equiped with 4 different colors per set.when you have multiple remotes mixed together, Ability to quickly identify, which saves you a lot of time. The glow green and glow blue which has Luminous colors glow in the dark, Let you find your remote control at night quickly. Don't worry losing your remote control anymore.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31dENZ1gQVL._SX300_SY300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Accessories"", ""sub_cat3"": ""RemoteControls""}"
Electvision Remote Control for led Smart tv Compatible with VU Smart Led (Without Voice),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",$4.19,$24.00,83%,"Compatible Devices: High-grade remote control Compatible with Vu LED / LCD TV Remote Control (Same Model Only). Farther transmitting distance, stable performance. Replaces your damage or old one and covers all the functions of the original remote.|Material: Durable Quality Plastic Body and Premium quality Soft|Power Supply: This remote works on 2 x AAA Batteries. But the BATTERIES ARE NOT INLCUDED. Use Good Quality Batteries for Longer Life of Remote.|Package Content: You will receive a Vu LED / LCD TV compatible Television Remote Control. The Remote comes in bristle Packaging. Batteries not included.|Disclaimer: PLEASE MATCH THE IMAGE With Your Existing Remote Before Placing The Order. Please Use New Batteries. If you don’t understand you can just contact our Electvision customer care number given in image Catalogue for any verification or Help.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41rEpW57SyL._SX300_SY300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Accessories"", ""sub_cat3"": ""RemoteControls""}"
Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",$936.25,$1679.47,44%,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle|Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices|Sound : 20 Watts Output | Open Baffle Speaker| Dolby Audio | Clear Phase|Smart TV Features: Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit |Alexa|Display: X1 4K Processor | 4K HDR | Live Colour| 4K X Reality Pro | Motion Flow XR100|Warranty Information: 1 year warranty provided by the manufacture from the date of purchase|Installation: Brand will contact for installation for this product once delivered. Contact Sony for assistance (Please visit brand website for toll free numbers) and provide product's model name and seller's details mentioned on your invoice. The service center will allot you a convenient slot for the service|Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://m.media-amazon.com/images/I/51uVckL1jRL._SY300_SX300_QL70_FMwebp_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""HomeTheater,TV&Video"", ""sub_cat2"": ""Televisions"", ""sub_cat3"": ""SmartTelevisions""}"
